_id,date,person,website,flat_link,profile_type,delta,delta_bin,duplicate,count,first,stage
ObjectID(584ffca451d6dae7b8b864a3),2016-09-08T07:49:08.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",8.279999999999999,5,true,,,1
ObjectID(584ffca551d6dae7b8b864a5),2016-09-08T07:49:14.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",8.300000000000001,5,true,,,1
ObjectID(584ffca651d6dae7b8b864a7),2016-09-08T07:49:22.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",8.27,5,true,,,1
ObjectID(584ffca651d6dae7b8b864a9),2016-09-08T07:53:41.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BA744A","normal",8.23,5,true,,,1
ObjectID(584ffca751d6dae7b8b864ab),2016-09-08T07:53:41.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BVHV49","normal",8.220000000000001,5,true,,,1
ObjectID(584ffca751d6dae7b8b864ad),2016-09-08T07:53:41.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B3N44A","normal",8.220000000000001,5,true,,,1
ObjectID(584ffca851d6dae7b8b864af),2016-09-08T07:53:41.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B9FZ49","normal",8.23,5,true,,,1
ObjectID(584ffca851d6dae7b8b864b1),2016-09-08T07:53:43.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","normal",8.25,5,true,,,1
ObjectID(584ffca951d6dae7b8b864b3),2016-09-08T07:53:41.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B5G74A","normal",8.23,5,true,,,1
ObjectID(584ffca951d6dae7b8b864b5),2016-09-08T07:53:59.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","normal",8.23,5,true,,,1
ObjectID(584ffcaa51d6dae7b8b864b7),2016-09-08T07:53:59.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BU644A","normal",8.23,5,true,,,1
ObjectID(584ffcaa51d6dae7b8b864b9),2016-09-08T07:54:00.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B37Z49","normal",8.33,5,true,,,1
ObjectID(584ffcab51d6dae7b8b864bb),2016-09-08T07:54:01.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BMF74A","normal",8.33,5,true,,,1
ObjectID(584ffcab51d6dae7b8b864bd),2016-09-08T07:54:16.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",8.23,5,true,,,1
ObjectID(584ffcac51d6dae7b8b864bf),2016-09-08T07:54:20.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQV24A","normal",8.32,5,true,,,1
ObjectID(584ffcac51d6dae7b8b864c1),2016-09-08T07:54:22.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",8.27,5,true,,,1
ObjectID(584ffcad51d6dae7b8b864c3),2016-09-08T07:54:20.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",8.23,5,true,,,1
ObjectID(584ffcad51d6dae7b8b864c5),2016-09-08T07:54:38.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",8.300000000000001,5,true,,,1
ObjectID(584ffcae51d6dae7b8b864c7),2016-09-08T07:54:53.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcae51d6dae7b8b864c9),2016-09-08T07:54:56.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcaf51d6dae7b8b864cb),2016-09-08T07:55:13.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcaf51d6dae7b8b864cd),2016-09-08T07:55:24.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",8.380000000000001,5,true,,,1
ObjectID(584ffcb051d6dae7b8b864cf),2016-09-08T07:55:57.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",8.35,5,true,,,1
ObjectID(584ffcb051d6dae7b8b864d1),2016-09-08T07:56:23.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",8.18,5,true,,,1
ObjectID(584ffcb151d6dae7b8b864d3),2016-09-08T07:56:26.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",8.27,5,true,,,1
ObjectID(584ffcb151d6dae7b8b864d5),2016-09-08T07:56:42.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",8.279999999999999,5,true,,,1
ObjectID(584ffcb251d6dae7b8b864d7),2016-09-08T07:56:56.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",8.279999999999999,5,true,,,1
ObjectID(584ffcb251d6dae7b8b864d9),2016-09-08T07:57:00.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BFU24A","normal",8.27,5,true,,,1
ObjectID(584ffcb351d6dae7b8b864db),2016-09-08T07:57:19.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",8.300000000000001,5,true,,,1
ObjectID(584ffcb351d6dae7b8b864dd),2016-09-08T07:57:19.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",8.18,5,true,,,1
ObjectID(584ffcb451d6dae7b8b864df),2016-09-08T07:57:33.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",8.18,5,true,,,1
ObjectID(584ffcb451d6dae7b8b864e1),2016-09-08T07:57:28.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",8.23,5,true,,,1
ObjectID(584ffcb551d6dae7b8b864e3),2016-09-08T08:01:51.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B3N44A","normal",8.17,5,true,,,1
ObjectID(584ffcb651d6dae7b8b864e5),2016-09-08T08:01:53.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BA744A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcb651d6dae7b8b864e7),2016-09-08T08:01:51.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","normal",8.130000000000001,5,true,,,1
ObjectID(584ffcb751d6dae7b8b864e9),2016-09-08T08:01:54.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B9FZ49","normal",8.220000000000001,5,true,,,1
ObjectID(584ffcb751d6dae7b8b864eb),2016-09-08T08:01:55.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BVHV49","normal",8.23,5,true,,,1
ObjectID(584ffcb851d6dae7b8b864ed),2016-09-08T08:01:54.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B5G74A","normal",8.220000000000001,5,true,,,1
ObjectID(584ffcb851d6dae7b8b864ef),2016-09-08T08:02:08.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","normal",8.15,5,true,,,1
ObjectID(584ffcb951d6dae7b8b864f1),2016-09-08T08:02:11.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BU644A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcb951d6dae7b8b864f3),2016-09-08T08:02:12.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BMF74A","normal",8.18,5,true,,,1
ObjectID(584ffcba51d6dae7b8b864f5),2016-09-08T08:02:12.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B37Z49","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcba51d6dae7b8b864f7),2016-09-08T08:02:29.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",8.220000000000001,5,true,,,1
ObjectID(584ffcbb51d6dae7b8b864f9),2016-09-08T08:02:29.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",8.119999999999999,5,true,,,1
ObjectID(584ffcbb51d6dae7b8b864fb),2016-09-08T08:02:33.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQV24A","normal",8.220000000000001,5,true,,,1
ObjectID(584ffcbc51d6dae7b8b864fd),2016-09-08T08:02:31.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",8.18,5,true,,,1
ObjectID(584ffcbd51d6dae7b8b864ff),2016-09-08T08:02:47.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",8.15,5,true,,,1
ObjectID(584ffcbd51d6dae7b8b86501),2016-09-08T08:03:07.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",8.23,5,true,,,1
ObjectID(584ffcbe51d6dae7b8b86503),2016-09-08T08:03:09.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",8.220000000000001,5,true,,,1
ObjectID(584ffcbe51d6dae7b8b86505),2016-09-08T08:03:22.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",7.97,5,true,,,1
ObjectID(584ffcbf51d6dae7b8b86507),2016-09-08T08:03:26.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",8.220000000000001,5,true,,,1
ObjectID(584ffcc051d6dae7b8b86509),2016-09-08T08:04:03.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",8.1,5,true,,,1
ObjectID(584ffcc051d6dae7b8b8650b),2016-09-08T08:04:36.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",8.17,5,true,,,1
ObjectID(584ffcc151d6dae7b8b8650d),2016-09-08T08:04:39.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",8.27,5,true,,,1
ObjectID(584ffcc151d6dae7b8b8650f),2016-09-08T08:04:49.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",8.119999999999999,5,true,,,1
ObjectID(584ffcc251d6dae7b8b86511),2016-09-08T08:05:03.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",8.119999999999999,5,true,,,1
ObjectID(584ffcc251d6dae7b8b86513),2016-09-08T08:05:11.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BFU24A","normal",8.18,5,true,,,1
ObjectID(584ffcc351d6dae7b8b86515),2016-09-08T08:05:34.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",8.25,5,true,,,1
ObjectID(584ffcc351d6dae7b8b86517),2016-09-08T08:05:40.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffcc451d6dae7b8b86519),2016-09-08T08:05:35.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",8.27,5,true,,,1
ObjectID(584ffcc451d6dae7b8b8651b),2016-09-08T08:05:48.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",8.25,5,true,,,1
ObjectID(584ffcc851d6dae7b8b86527),2016-09-13T16:20:41.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","normal",,,false,1,,1
ObjectID(584ffcc951d6dae7b8b86529),2016-09-13T16:20:57.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","extreme",,,false,1,,1
ObjectID(584ffcca51d6dae7b8b86531),2016-09-13T16:46:27.000Z,"janowski.miko@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90221404","normal",13.92,10,false,1,,1
ObjectID(584ffccc51d6dae7b8b86537),2016-09-13T16:46:33.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","extreme",,,false,1,,1
ObjectID(584ffcd951d6dae7b8b86569),2016-09-14T16:05:55.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BMZH4C","normal",,,false,1,,1
ObjectID(584ffcdc51d6dae7b8b86571),2016-09-14T16:05:18.000Z,"hanna.c.berg@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90214723","normal",1398.85,180,false,1,,0
ObjectID(584ffcdf51d6dae7b8b8657b),2016-09-14T16:06:26.000Z,"ismailbhamed@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90238004","normal",,,false,1,,1
ObjectID(584ffce351d6dae7b8b86589),2016-09-14T16:06:57.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2B4HN4C","normal",,,false,1,,1
ObjectID(584ffcf551d6dae7b8b865cb),2016-09-14T16:08:25.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","extreme",,,false,1,,1
ObjectID(584ffcfb51d6dae7b8b865e1),2016-09-14T16:37:30.000Z,"stef.loguercio@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90244912","normal",14.53,10,false,1,,1
ObjectID(584ffcff51d6dae7b8b865ef),2016-09-14T16:37:54.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BFQN4C","normal",15.02,15,false,1,,1
ObjectID(584ffd0051d6dae7b8b865f1),2016-09-14T16:37:59.000Z,"aylindemirci132@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90214723","normal",32.68,30,false,1,,0
ObjectID(584ffd0151d6dae7b8b865f3),2016-09-14T16:37:59.000Z,"hamit.k.yilmaz@gmail.com","immobilienscout","www.immobilienscout24.de/expose/77579880","normal",14.98,10,false,1,,1
ObjectID(584ffd0951d6dae7b8b86613),2016-09-14T16:38:41.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B7E44C","normal",15.77,15,false,1,,1
ObjectID(584ffd1951d6dae7b8b8664f),2016-09-14T16:40:08.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BJGJ4C","normal",16.93,15,false,1,,1
ObjectID(584ffd1d51d6dae7b8b86661),2016-09-14T16:40:18.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","normal",17.05,15,false,1,,1
ObjectID(584ffd1e51d6dae7b8b86665),2016-09-14T16:40:37.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BPLP4C","normal",17.33,15,false,1,,1
ObjectID(584ffd2251d6dae7b8b86673),2016-09-14T16:40:56.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","extreme",,,false,1,,1
ObjectID(584ffd2451d6dae7b8b8667b),2016-09-15T06:31:27.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BLDS4C","normal",,,false,1,,1
ObjectID(584ffd2451d6dae7b8b8667d),2016-09-15T06:31:31.000Z,"ismailbhamed@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","normal",,,false,1,,1
ObjectID(584ffd2851d6dae7b8b8668f),2016-09-15T06:32:07.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2X4QT3W","normal",,,false,1,,1
ObjectID(584ffd2951d6dae7b8b86695),2016-09-15T06:32:13.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","normal",,,false,1,,1
ObjectID(584ffd2c51d6dae7b8b8669f),2016-09-15T06:32:28.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B3DQ4C","normal",,,false,1,,1
ObjectID(584ffd2d51d6dae7b8b866a5),2016-09-15T06:32:32.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BNUT4C","normal",,,false,1,,1
ObjectID(584ffd3451d6dae7b8b866c1),2016-09-15T06:33:47.000Z,"janowski.miko@gmail.com","immobilienscout","www.immobilienscout24.de/expose/75720407","normal",,,false,1,,1
ObjectID(584ffd3551d6dae7b8b866c7),2016-09-15T06:33:10.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BAUS4C","normal",,,false,1,,1
ObjectID(584ffd3851d6dae7b8b866d1),2016-09-15T06:34:07.000Z,"ismailbhamed@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256789","normal",,,false,1,,1
ObjectID(584ffd3a51d6dae7b8b866d9),2016-09-15T06:34:19.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B5YX4C","normal",,,false,1,,1
ObjectID(584ffd3f51d6dae7b8b866ed),2016-09-15T06:34:51.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B2XX4C","normal",,,false,1,,1
ObjectID(584ffd4051d6dae7b8b866f3),2016-09-15T06:34:59.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","extreme",,,false,1,,1
ObjectID(584ffd4551d6dae7b8b86709),2016-09-15T07:06:42.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BLDS4C","normal",35.25,35,false,1,,1
ObjectID(584ffd4651d6dae7b8b8670d),2016-09-15T07:06:47.000Z,"hamit.k.yilmaz@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256787","normal",15.38,15,false,1,,1
ObjectID(584ffd4751d6dae7b8b8670f),2016-09-15T07:06:47.000Z,"stef.loguercio@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","normal",35.27,35,false,1,,1
ObjectID(584ffd4a51d6dae7b8b8671d),2016-09-15T07:07:07.000Z,"janowski.miko@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90254127","normal",15.7,15,false,1,,1
ObjectID(584ffd4b51d6dae7b8b86723),2016-09-15T07:07:21.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2X4QT3W","normal",35.23,35,false,1,,1
ObjectID(584ffd4c51d6dae7b8b86727),2016-09-15T07:07:25.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","normal",35.2,35,false,1,,1
ObjectID(584ffd5451d6dae7b8b86747),2016-09-15T07:08:24.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BAUS4C","normal",35.23,35,false,1,,1
ObjectID(584ffd5551d6dae7b8b8674f),2016-09-15T07:08:26.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/29RRK4H","normal",16.78,15,false,1,,1
ObjectID(584ffd5b51d6dae7b8b86769),2016-09-15T07:09:18.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B5YX4C","normal",34.98,30,false,1,,1
ObjectID(584ffd6151d6dae7b8b8677f),2016-09-15T07:09:55.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2B2XX4C","normal",35.07,35,false,1,,1
ObjectID(584ffd6251d6dae7b8b86785),2016-09-15T07:10:06.000Z,"carsten.j.meier@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","extreme",,,false,1,,1
ObjectID(584ffd6351d6dae7b8b86789),2016-09-15T07:10:08.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","extreme",,,false,1,,1
ObjectID(584ffd6851d6dae7b8b8679d),2016-09-15T07:41:59.000Z,"ismailbhamed@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256787","normal",35.2,35,false,1,,1
ObjectID(584ffd6c51d6dae7b8b867ad),2016-09-15T07:42:20.000Z,"stef.loguercio@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90254127","normal",35.22,35,false,1,,1
ObjectID(584ffd6e51d6dae7b8b867b7),2016-09-15T07:42:51.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2B3DQ4C","normal",16.35,15,false,1,,1
ObjectID(584ffd6f51d6dae7b8b867bd),2016-09-15T07:43:01.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BNUT4C","normal",16.5,15,false,1,,1
ObjectID(584ffd7551d6dae7b8b867d3),2016-09-15T07:43:40.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/29RRK4H","normal",35.23,35,false,1,,1
ObjectID(584ffd7651d6dae7b8b867d9),2016-09-15T07:44:02.000Z,"hamit.k.yilmaz@gmail.com","immobilienscout","www.immobilienscout24.de/expose/75720407","normal",17.12,15,false,1,,1
ObjectID(584ffd8151d6dae7b8b8680b),2016-09-15T07:50:37.000Z,"hamit.k.yilmaz@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256789","normal",23.4,20,false,1,,1
ObjectID(584ffd8551d6dae7b8b86813),2016-09-15T07:08:46.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/75720407","normal",34.98,30,false,4,,1
ObjectID(584ffd8651d6dae7b8b86815),2016-09-15T07:09:12.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256789","normal",35.08,35,false,4,,1
ObjectID(584ffd8651d6dae7b8b86817),2016-09-15T06:31:31.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256787","normal",,,false,4,,1
ObjectID(584ffd8651d6dae7b8b86819),2016-09-13T16:55:42.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","normal",4.55,0,true,,,1
ObjectID(584ffd8751d6dae7b8b8681b),2016-09-15T06:51:39.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/29RRK4H","normal",5.42,5,true,,,1
ObjectID(584ffd8751d6dae7b8b8681d),2016-09-15T06:46:00.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90254127","normal",5.72,5,true,,,1
ObjectID(584ffd8851d6dae7b8b8681f),2016-09-15T07:15:44.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/75720407","normal",6.97,5,true,,,1
ObjectID(584ffd8851d6dae7b8b86821),2016-09-15T07:16:03.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256789","normal",6.85,5,true,,,1
ObjectID(584ffd8951d6dae7b8b86823),2016-09-15T07:21:07.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BNUT4C","normal",5.78,5,true,,,1
ObjectID(584ffd8951d6dae7b8b86825),2016-09-15T07:07:45.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BNUT4C","normal",35.22,35,false,4,,1
ObjectID(584ffd8a51d6dae7b8b86827),2016-09-15T07:27:13.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256789","normal",5.47,5,true,,,1
ObjectID(584ffd8a51d6dae7b8b86829),2016-09-15T07:21:06.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B3DQ4C","normal",5.77,5,true,,,1
ObjectID(584ffd8a51d6dae7b8b8682b),2016-09-15T07:15:20.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BNUT4C","normal",7.58,5,true,,,1
ObjectID(584ffd8b51d6dae7b8b8682d),2016-09-13T17:00:07.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","normal",4.42,0,true,,,1
ObjectID(584ffd8b51d6dae7b8b8682f),2016-09-15T07:07:42.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B3DQ4C","normal",35.23,35,false,4,,1
ObjectID(584ffd8c51d6dae7b8b86833),2016-09-15T07:44:34.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B5YX4C","normal",35.27,35,false,4,,1
ObjectID(584ffd8d51d6dae7b8b86835),2016-09-15T07:49:34.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2X4QT3W","normal",7.07,5,true,,,1
ObjectID(584ffd8d51d6dae7b8b86837),2016-09-15T07:43:37.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BAUS4C","normal",35.22,35,false,4,,1
ObjectID(584ffd8e51d6dae7b8b86839),2016-09-15T07:21:45.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256789","normal",5.7,5,true,,,1
ObjectID(584ffd8e51d6dae7b8b8683b),2016-09-15T07:41:59.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","normal",35.2,35,false,4,,1
ObjectID(584ffd8f51d6dae7b8b8683d),2016-09-13T16:32:32.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90221404","normal",3.87,0,true,,,1
ObjectID(584ffd8f51d6dae7b8b8683f),2016-09-15T07:15:20.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B3DQ4C","normal",7.63,5,true,,,1
ObjectID(584ffd9051d6dae7b8b86841),2016-09-15T07:42:35.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","normal",35.17,35,false,4,,1
ObjectID(584ffd9051d6dae7b8b86843),2016-09-15T07:42:30.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2X4QT3W","normal",35.15,35,false,4,,1
ObjectID(584ffd9151d6dae7b8b86845),2016-09-15T07:26:30.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B3DQ4C","normal",5.4,5,true,,,1
ObjectID(584ffd9151d6dae7b8b86847),2016-09-15T07:26:31.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BNUT4C","normal",5.4,5,true,,,1
ObjectID(584ffd9251d6dae7b8b86849),2016-09-15T07:21:26.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/75720407","normal",5.7,5,true,,,1
ObjectID(584ffd9251d6dae7b8b8684b),2016-09-14T16:07:31.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BJGJ4C","normal",,,false,4,,1
ObjectID(584ffd9351d6dae7b8b8684d),2016-09-15T07:54:55.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLDS4C","normal",5.33,5,true,,,1
ObjectID(584ffd9351d6dae7b8b8684f),2016-09-15T07:49:41.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","normal",7.7,5,true,,,1
ObjectID(584ffd9451d6dae7b8b86851),2016-09-15T07:59:52.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2X4QT3W","normal",4.95,0,true,,,1
ObjectID(584ffd9451d6dae7b8b86853),2016-09-13T16:24:51.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90221404","normal",4.08,0,true,,,1
ObjectID(584ffd9551d6dae7b8b86855),2016-09-15T07:26:55.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/75720407","normal",5.48,5,true,,,1
ObjectID(584ffd9551d6dae7b8b86857),2016-09-14T16:05:21.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BFQN4C","normal",,,false,4,,1
ObjectID(584ffd9551d6dae7b8b86859),2016-09-14T16:04:59.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90244912","normal",,,false,4,,1
